Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,Resigned,TravelFrequency
41,Current employee,Travel_Rarely,337,Sales,8,3,Marketing,1,21678,145133,3,Female,31,3,2,Sales Executive,2,Married,4393,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4,LinkedIn,0,1
41,Current employee,Travel_Rarely,337,Sales,8,3,Medical,1,21679,145134,3,Female,31,3,2,Sales Executive,2,Married,4393,26841,6,Y,No,21,4,3,80,1,14,3,3,5,4,1,4,LinkedIn,0,1
41,Current employee,Travel_Rarely,337,Sales,8,3,Marketing,1,21680,145135,3,Female,31,3,2,Sales Executive,2,Married,4393,26841,5,Y,No,21,3,3,80,1,14,3,3,5,4,1,4,LinkedIn,0,1
41,Current employee,Travel_Rarely,337,Sales,8,3,Medical,1,21682,145137,3,Female,31,3,2,Sales Executive,2,Married,4393,26841,6,Y,No,21,3,3,80,1,14,3,3,5,4,1,4,LinkedIn,0,1
41,Current employee,Travel_Rarely,337,Sales,8,3,Marketing,1,21686,145141,3,Female,31,3,2,Sales Executive,2,Married,4393,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4,LinkedIn,0,1
41,Current employee,Travel_Rarely,337,Sales,8,3,Medical,1,21687,145142,3,Female,31,3,2,Sales Executive,2,Married,4393,26841,6,Y,No,21,4,3,80,1,14,3,3,5,4,1,4,LinkedIn,0,1
41,Current employee,Travel_Rarely,548,Research & Development,9,2,Medical,1,21952,145407,1,Male,32,3,2,Manufacturing Director,1,Married,5151,12315,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6,Indeed,0,1
41,Current employee,Travel_Rarely,509,Research & Development,7,2,Technical Degree,1,22454,145909,4,Male,98,2,2,Research Scientist,3,Single,4332,14811,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7,Recruit.net,0,1
41,Current employee,Travel_Rarely,509,Research & Development,7,2,Marketing,1,22455,145910,4,Male,98,2,2,Research Scientist,3,Single,4332,14811,3,Y,No,12,3,4,80,0,20,2,3,20,9,3,7,Recruit.net,0,1
41,Current employee,Travel_Rarely,509,Research & Development,7,2,Technical Degree,1,22457,145912,4,Male,98,2,2,Research Scientist,3,Single,4332,14811,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7,Recruit.net,0,1
41,Current employee,Travel_Rarely,509,Research & Development,7,2,Marketing,1,22458,145913,4,Male,98,2,2,Research Scientist,3,Single,4332,14811,3,Y,No,12,3,4,80,0,20,2,3,20,9,3,7,Recruit.net,0,1
41,Current employee,Travel_Rarely,509,Research & Development,7,2,Technical Degree,1,22462,145917,4,Male,98,2,2,Research Scientist,3,Single,4332,14811,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7,Recruit.net,0,1
41,Current employee,Travel_Rarely,509,Research & Development,7,2,Marketing,1,22463,145918,4,Male,98,2,2,Research Scientist,3,Single,4332,14811,3,Y,No,12,3,4,80,0,20,2,3,20,9,3,7,Recruit.net,0,1
41,Current employee,Travel_Rarely,509,Research & Development,7,2,Technical Degree,1,22465,145920,4,Male,98,2,2,Research Scientist,3,Single,4332,14811,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7,Recruit.net,0,1
41,Current employee,Travel_Rarely,509,Research & Development,7,2,Marketing,1,22466,145921,4,Male,98,2,2,Research Scientist,3,Single,4332,14811,3,Y,No,12,3,4,80,0,20,2,3,20,9,3,7,Recruit.net,0,1
41,Current employee,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,22711,146166,4,Male,34,3,1,Research Scientist,4,Married,2782,21412,3,Y,No,22,3,1,80,1,12,3,3,5,3,1,0,Company Website,0,1
41,Current employee,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,22713,146168,4,Male,34,3,1,Research Scientist,4,Married,2782,21412,2,Y,No,22,3,1,80,1,12,3,3,5,3,1,0,Company Website,0,1
41,Current employee,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,22717,146172,4,Male,34,3,1,Research Scientist,4,Married,2782,21412,3,Y,No,22,4,1,80,1,12,3,3,5,3,1,0,Company Website,0,1
41,Current employee,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,22718,146173,4,Male,34,3,1,Research Scientist,4,Married,2782,21412,2,Y,No,22,4,1,80,1,12,3,3,5,3,1,0,Company Website,0,1
41,Current employee,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,22719,146174,4,Male,34,3,1,Research Scientist,4,Married,2782,21412,3,Y,No,22,3,1,80,1,12,3,3,5,3,1,0,Company Website,0,1
41,Current employee,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,22721,146176,4,Male,34,3,1,Research Scientist,4,Married,2782,21412,2,Y,No,22,3,1,80,1,12,3,3,5,3,1,0,Company Website,0,1
41,Current employee,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,22725,146180,4,Male,34,3,1,Research Scientist,4,Married,2782,21412,3,Y,No,22,4,1,80,1,12,3,3,5,3,1,0,Company Website,0,1
41,Current employee,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,22726,146181,4,Male,34,3,1,Research Scientist,4,Married,2782,21412,2,Y,No,22,4,1,80,1,12,3,3,5,3,1,0,Company Website,0,1
41,Current employee,Travel_Rarely,582,Research & Development,28,4,Life Sciences,1,23106,146561,1,Female,36,2,4,Manufacturing Director,2,Married,13570,5640,0,Y,No,23,4,3,80,1,21,3,3,20,7,0,10,Jora,0,1
41,Current employee,Travel_Rarely,582,Research & Development,28,4,Technical Degree,1,23109,146564,1,Female,36,2,4,Manufacturing Director,2,Married,13570,5640,1,Y,No,23,3,3,80,1,21,3,3,20,7,0,10,Jora,0,1
41,Current employee,Travel_Rarely,582,Research & Development,28,4,Life Sciences,1,23110,146565,1,Female,36,2,4,Manufacturing Director,2,Married,13570,5640,0,Y,No,23,4,3,80,1,21,3,3,20,7,0,10,Jora,0,1
41,Current employee,Travel_Rarely,582,Research & Development,28,4,Technical Degree,1,23111,146566,1,Female,36,2,4,Manufacturing Director,2,Married,13570,5640,1,Y,No,23,4,3,80,1,21,3,3,20,7,0,10,Jora,0,1
41,Current employee,Travel_Rarely,582,Research & Development,28,4,Life Sciences,1,23114,146569,1,Female,36,2,4,Manufacturing Director,2,Married,13570,5640,0,Y,No,23,4,3,80,1,21,3,3,20,7,0,10,Jora,0,1
41,Current employee,Travel_Rarely,582,Research & Development,28,4,Technical Degree,1,23117,146572,1,Female,36,2,4,Manufacturing Director,2,Married,13570,5640,1,Y,No,23,3,3,80,1,21,3,3,20,7,0,10,Jora,0,1
41,Current employee,Travel_Rarely,582,Research & Development,28,4,Life Sciences,1,23118,146573,1,Female,36,2,4,Manufacturing Director,2,Married,13570,5640,0,Y,No,23,4,3,80,1,21,3,3,20,7,0,10,Jora,0,1
41,Current employee,Travel_Rarely,582,Research & Development,28,4,Technical Degree,1,23119,146574,1,Female,36,2,4,Manufacturing Director,2,Married,13570,5640,1,Y,No,23,4,3,80,1,21,3,3,20,7,0,10,Jora,0,1
41,Current employee,Travel_Rarely,930,Sales,3,3,Life Sciences,1,23154,146609,3,Male,36,2,2,Sales Executive,2,Divorced,8938,12227,2,Y,No,11,3,3,80,1,14,5,3,5,4,0,4,Adzuna,0,1
41,Current employee,Travel_Rarely,930,Sales,3,3,Life Sciences,1,23156,146611,3,Male,36,2,2,Sales Executive,2,Divorced,8938,12227,4,Y,No,11,3,3,80,1,14,5,3,5,4,0,4,Adzuna,0,1
41,Current employee,Travel_Rarely,930,Sales,3,3,Life Sciences,1,23158,146613,3,Male,36,2,2,Sales Executive,2,Divorced,8938,12227,2,Y,No,11,3,3,80,1,14,5,3,5,4,0,4,Adzuna,0,1
41,Current employee,Travel_Rarely,930,Sales,3,3,Life Sciences,1,23159,146614,3,Male,36,2,2,Sales Executive,2,Divorced,8938,12227,4,Y,No,11,3,3,80,1,14,5,3,5,4,0,4,Adzuna,0,1
41,Current employee,Travel_Rarely,930,Sales,3,3,Life Sciences,1,23162,146617,3,Male,36,2,2,Sales Executive,2,Divorced,8938,12227,2,Y,No,11,3,3,80,1,14,5,3,5,4,0,4,Adzuna,0,1
41,Current employee,Travel_Rarely,930,Sales,3,3,Life Sciences,1,23167,146622,3,Male,36,2,2,Sales Executive,2,Divorced,8938,12227,4,Y,No,11,3,3,80,1,14,5,3,5,4,0,4,Adzuna,0,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Human Resources,1,1,123457,1,Female,37,3,2,Sales Executive,4,Single,5993,19479,8,Y,Yes,11,4,1,80,0,8,0,1,6,4,0,5,Referral,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Marketing,1,4,123459,1,Female,37,3,2,Sales Executive,4,Single,5993,19479,5,Y,Yes,11,3,1,80,0,8,0,1,6,4,0,5,Referral,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Human Resources,1,5,123460,1,Female,37,3,2,Sales Executive,4,Single,5993,19479,8,Y,Yes,11,3,1,80,0,8,0,1,6,4,0,5,Referral,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Marketing,1,6,123461,1,Female,37,3,2,Sales Executive,4,Single,5993,19479,5,Y,Yes,11,3,1,80,0,8,0,1,6,4,0,5,Referral,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Human Resources,1,12,123467,1,Female,37,3,2,Sales Executive,4,Single,5993,19479,8,Y,Yes,11,4,1,80,0,8,0,1,6,4,0,5,Referral,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Marketing,1,14,123469,1,Female,37,3,2,Sales Executive,4,Single,5993,19479,5,Y,Yes,11,3,1,80,0,8,0,1,6,4,0,5,Referral,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Human Resources,1,15,123470,1,Female,77,2,1,Human Resources,1,Married,2342,8635,0,Y,No,21,4,1,80,0,8,0,1,6,4,0,5,Referral,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Marketing,1,16,123471,1,Female,37,3,2,Sales Executive,4,Single,5993,19479,5,Y,Yes,11,3,1,80,0,8,0,1,6,4,0,5,Referral,1,1
37,Voluntary Resignation,Travel_Rarely,1373,Research & Development,2,2,Life Sciences,1,39,123494,4,Male,92,2,1,Laboratory Technician,3,Single,2090,2396,1,Y,Yes,15,3,2,80,0,7,3,3,0,0,0,0,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,1373,Research & Development,2,2,Other,1,41,123496,4,Male,92,2,1,Laboratory Technician,3,Single,2090,2396,6,Y,Yes,15,3,2,80,0,7,3,3,0,0,0,0,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,1373,Research & Development,2,2,Life Sciences,1,42,123497,4,Male,92,2,1,Laboratory Technician,3,Single,2090,2396,1,Y,Yes,15,3,2,80,0,7,3,3,0,0,0,0,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,1373,Research & Development,2,2,Other,1,44,123499,4,Male,92,2,1,Laboratory Technician,3,Single,2090,2396,6,Y,Yes,15,3,2,80,0,7,3,3,0,0,0,0,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,1373,Research & Development,2,2,Other,1,45,123500,2,Male,59,3,3,Research Scientist,1,Divorced,9724,18787,2,Y,No,17,3,3,80,1,25,2,3,1,0,0,0,Company Website,1,1
37,Voluntary Resignation,Travel_Rarely,1373,Research & Development,2,2,Other,1,46,123501,4,Female,88,2,2,Healthcare Representative,4,Married,4523,4386,0,Y,No,11,4,4,80,3,7,4,4,6,5,0,4,Company Website,1,1
37,Voluntary Resignation,Travel_Rarely,1373,Research & Development,2,2,Life Sciences,1,48,123503,4,Male,92,2,1,Laboratory Technician,3,Single,2090,2396,1,Y,Yes,15,3,2,80,0,7,3,3,0,0,0,0,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,1373,Research & Development,2,2,Other,1,50,123505,4,Male,92,2,1,Laboratory Technician,3,Single,2090,2396,6,Y,Yes,15,3,2,80,0,7,3,3,0,0,0,0,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,1373,Research & Development,2,2,Life Sciences,1,51,123506,4,Male,92,2,1,Laboratory Technician,3,Single,2090,2396,1,Y,Yes,15,3,2,80,0,7,3,3,0,0,0,0,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Human Resources,1,1,123457,1,Female,37,3,2,Sales Executive,4,Single,5993,19479,8,Y,Yes,11,4,1,80,0,8,0,1,6,4,0,5,Referral,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Marketing,1,4,123459,1,Female,37,3,2,Sales Executive,4,Single,5993,19479,5,Y,Yes,11,3,1,80,0,8,0,1,6,4,0,5,Referral,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Human Resources,1,5,123460,1,Female,37,3,2,Sales Executive,4,Single,5993,19479,8,Y,Yes,11,3,1,80,0,8,0,1,6,4,0,5,Referral,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Marketing,1,6,123461,1,Female,37,3,2,Sales Executive,4,Single,5993,19479,5,Y,Yes,11,3,1,80,0,8,0,1,6,4,0,5,Referral,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Human Resources,1,127,123582,3,Female,81,4,1,Laboratory Technician,1,Married,2670,9964,4,Y,Yes,22,3,4,80,0,7,3,3,3,2,0,2,Company Website,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Human Resources,1,1707,125162,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,4,Y,Yes,22,3,4,80,0,7,3,3,3,2,0,2,Company Website,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Marketing,1,1709,125164,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,0,Y,Yes,22,4,4,80,0,7,3,3,3,2,0,2,Company Website,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Human Resources,1,1713,125168,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,4,Y,Yes,22,4,4,80,0,7,3,3,3,2,0,2,Company Website,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Marketing,1,1714,125169,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,0,Y,Yes,22,4,4,80,0,7,3,3,3,2,0,2,Company Website,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Marketing,1,1716,125171,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,0,Y,Yes,22,4,4,80,0,7,3,3,3,2,0,2,Company Website,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Human Resources,1,1720,125175,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,4,Y,Yes,22,4,4,80,0,7,3,3,3,2,0,2,Company Website,1,1
37,Voluntary Resignation,Travel_Rarely,807,Human Resources,6,4,Marketing,1,1721,125176,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,0,Y,Yes,22,4,4,80,0,7,3,3,3,2,0,2,Company Website,1,1
37,Voluntary Resignation,Travel_Frequently,504,Research & Development,10,3,Medical,1,4085,127540,1,Male,61,3,3,Manufacturing Director,3,Divorced,10048,22573,6,Y,No,11,4,2,80,2,17,5,3,1,0,0,0,Recruit.net,1,2
37,Voluntary Resignation,Travel_Frequently,504,Research & Development,10,3,Medical,1,4088,127543,1,Male,61,3,3,Manufacturing Director,3,Divorced,10048,22573,1,Y,No,11,4,2,80,2,17,5,3,1,0,0,0,Recruit.net,1,2
37,Voluntary Resignation,Travel_Frequently,504,Research & Development,10,3,Medical,1,4091,127546,1,Male,61,3,3,Manufacturing Director,3,Divorced,10048,22573,6,Y,No,11,3,2,80,2,17,5,3,1,0,0,0,Recruit.net,1,2
37,Voluntary Resignation,Travel_Frequently,504,Research & Development,10,3,Medical,1,4092,127547,1,Male,61,3,3,Manufacturing Director,3,Divorced,10048,22573,1,Y,No,11,3,2,80,2,17,5,3,1,0,0,0,Recruit.net,1,2
37,Voluntary Resignation,Travel_Frequently,504,Research & Development,10,3,Medical,1,4093,127548,1,Male,61,3,3,Manufacturing Director,3,Divorced,10048,22573,6,Y,No,11,4,2,80,2,17,5,3,1,0,0,0,Recruit.net,1,2
37,Voluntary Resignation,Travel_Frequently,504,Research & Development,10,3,Medical,1,4096,127551,1,Male,61,3,4,Manager,1,Divorced,17924,4544,1,Y,No,11,3,2,80,1,9,3,3,4,2,1,3,Recruit.net,1,2
37,Voluntary Resignation,Travel_Frequently,504,Research & Development,10,3,Medical,1,4099,127554,1,Male,61,3,3,Manufacturing Director,3,Divorced,10048,22573,6,Y,No,11,3,2,80,2,17,5,3,1,0,0,0,Recruit.net,1,2
37,Voluntary Resignation,Travel_Frequently,504,Research & Development,10,3,Medical,1,4100,127555,1,Male,61,3,3,Manufacturing Director,3,Divorced,10048,22573,1,Y,No,11,3,2,80,2,17,5,3,1,0,0,0,Recruit.net,1,2
37,Voluntary Resignation,Travel_Rarely,625,Sales,1,4,Life Sciences,1,5026,128481,2,Male,51,3,1,Research Scientist,4,Married,4821,10077,0,Y,Yes,12,3,3,80,1,6,4,3,5,2,0,3,LinkedIn,1,1
37,Voluntary Resignation,Travel_Rarely,625,Sales,1,4,Life Sciences,1,5027,128482,2,Male,51,3,1,Research Scientist,4,Married,4821,10077,2,Y,Yes,12,4,3,80,1,6,4,3,5,2,0,3,LinkedIn,1,1
37,Voluntary Resignation,Travel_Rarely,625,Sales,1,4,Life Sciences,1,5031,128486,2,Male,51,3,1,Research Scientist,4,Married,4821,10077,0,Y,Yes,12,3,3,80,1,6,4,3,5,2,0,3,LinkedIn,1,1
37,Voluntary Resignation,Travel_Rarely,625,Sales,1,4,Life Sciences,1,5032,128487,2,Male,51,3,1,Research Scientist,4,Married,4821,10077,2,Y,Yes,12,3,3,80,1,6,4,3,5,2,0,3,LinkedIn,1,1
37,Voluntary Resignation,Travel_Rarely,625,Sales,1,4,Life Sciences,1,5034,128489,2,Male,51,3,1,Research Scientist,4,Married,4821,10077,0,Y,Yes,12,3,3,80,1,6,4,3,5,2,0,3,LinkedIn,1,1
37,Voluntary Resignation,Travel_Rarely,625,Sales,1,4,Life Sciences,1,5035,128490,2,Male,51,3,1,Research Scientist,4,Married,4821,10077,2,Y,Yes,12,4,3,80,1,6,4,3,5,2,0,3,LinkedIn,1,1
37,Voluntary Resignation,Travel_Rarely,625,Sales,1,4,Life Sciences,1,5039,128494,2,Male,51,3,1,Research Scientist,4,Married,4821,10077,0,Y,Yes,12,3,3,80,1,6,4,3,5,2,0,3,LinkedIn,1,1
37,Voluntary Resignation,Travel_Rarely,625,Sales,1,4,Life Sciences,1,5040,128495,2,Male,51,3,1,Research Scientist,4,Married,4821,10077,2,Y,Yes,12,3,3,80,1,6,4,3,5,2,0,3,LinkedIn,1,1
37,Voluntary Resignation,Travel_Rarely,625,Sales,1,4,Life Sciences,1,11163,134618,1,Male,46,2,3,Sales Executive,3,Married,10609,14922,5,Y,No,11,3,3,80,0,17,2,1,14,1,11,7,GlassDoor,1,1
37,Voluntary Resignation,Travel_Rarely,625,Sales,1,4,Life Sciences,1,11165,134620,1,Male,46,2,3,Sales Executive,3,Married,10609,14922,4,Y,No,11,3,3,80,0,17,2,1,14,1,11,7,GlassDoor,1,1
37,Voluntary Resignation,Travel_Rarely,625,Sales,1,4,Life Sciences,1,11167,134622,1,Male,46,2,3,Sales Executive,3,Married,10609,14922,5,Y,No,11,3,3,80,0,17,2,1,14,1,11,7,GlassDoor,1,1
37,Voluntary Resignation,Travel_Rarely,625,Sales,1,4,Life Sciences,1,11168,134623,1,Male,46,2,3,Sales Executive,3,Married,10609,14922,4,Y,No,11,3,3,80,0,17,2,1,14,1,11,7,GlassDoor,1,1
37,Voluntary Resignation,Travel_Rarely,625,Sales,1,4,Life Sciences,1,11171,134626,1,Male,46,2,3,Sales Executive,3,Married,10609,14922,5,Y,No,11,3,3,80,0,17,2,1,14,1,11,7,GlassDoor,1,1
37,Voluntary Resignation,Travel_Rarely,625,Sales,1,4,Life Sciences,1,11173,134628,1,Male,46,2,3,Sales Executive,3,Married,10609,14922,4,Y,No,11,3,3,80,0,17,2,1,14,1,11,7,GlassDoor,1,1
37,Voluntary Resignation,Travel_Rarely,625,Sales,1,4,Life Sciences,1,11175,134630,1,Male,46,2,3,Sales Executive,3,Married,10609,14922,5,Y,No,11,3,3,80,0,17,2,1,14,1,11,7,GlassDoor,1,1
37,Voluntary Resignation,Travel_Rarely,625,Sales,1,4,Life Sciences,1,11176,134631,1,Male,46,2,3,Sales Executive,3,Married,10609,14922,4,Y,No,11,3,3,80,0,17,2,1,14,1,11,7,GlassDoor,1,1
37,Voluntary Resignation,Travel_Rarely,1141,Research & Development,11,2,Medical,1,11922,135377,1,Female,61,1,2,Healthcare Representative,2,Married,4777,14382,5,Y,No,15,4,1,80,0,15,2,1,1,0,0,0,Adzuna,1,1
37,Voluntary Resignation,Travel_Rarely,1141,Research & Development,11,2,Medical,1,11924,135379,1,Female,61,1,2,Healthcare Representative,2,Married,4777,14382,0,Y,No,15,4,1,80,0,15,2,1,1,0,0,0,Adzuna,1,1
37,Voluntary Resignation,Travel_Rarely,1141,Research & Development,11,2,Medical,1,11928,135383,1,Female,61,1,2,Healthcare Representative,2,Married,4777,14382,5,Y,No,15,3,1,80,0,15,2,1,1,0,0,0,Adzuna,1,1
37,Voluntary Resignation,Travel_Rarely,1141,Research & Development,11,2,Medical,1,11929,135384,1,Female,61,1,2,Healthcare Representative,2,Married,4777,14382,0,Y,No,15,3,1,80,0,15,2,1,1,0,0,0,Adzuna,1,1
37,Voluntary Resignation,Travel_Rarely,1141,Research & Development,11,2,Medical,1,11930,135385,1,Female,61,1,2,Healthcare Representative,2,Married,4777,14382,5,Y,No,15,4,1,80,0,15,2,1,1,0,0,0,Adzuna,1,1
37,Voluntary Resignation,Travel_Rarely,1141,Research & Development,11,2,Medical,1,11932,135387,1,Female,61,1,2,Healthcare Representative,2,Married,4777,14382,0,Y,No,15,4,1,80,0,15,2,1,1,0,0,0,Adzuna,1,1
37,Voluntary Resignation,Travel_Rarely,1141,Research & Development,11,2,Medical,1,11936,135391,1,Female,61,1,2,Healthcare Representative,2,Married,4777,14382,5,Y,No,15,3,1,80,0,15,2,1,1,0,0,0,Adzuna,1,1
37,Voluntary Resignation,Travel_Rarely,1141,Research & Development,11,2,Medical,1,11937,135392,1,Female,61,1,2,Healthcare Representative,2,Married,4777,14382,0,Y,No,15,3,1,80,0,15,2,1,1,0,0,0,Adzuna,1,1
37,Voluntary Resignation,Travel_Frequently,504,Research & Development,10,3,Medical,1,14056,137511,3,Male,76,3,2,Manufacturing Director,4,Divorced,7379,17433,2,Y,No,11,3,3,80,1,12,3,2,6,3,1,4,Adzuna,1,2
37,Voluntary Resignation,Travel_Frequently,504,Research & Development,10,3,Medical,1,14058,137513,3,Male,76,3,2,Manufacturing Director,4,Divorced,7379,17433,1,Y,No,11,4,3,80,1,12,3,2,6,3,1,4,Adzuna,1,2
37,Voluntary Resignation,Travel_Frequently,504,Research & Development,10,3,Medical,1,14060,137515,3,Male,76,3,2,Manufacturing Director,4,Divorced,7379,17433,1,Y,No,11,3,3,80,1,12,3,2,6,3,1,4,Adzuna,1,2
37,Voluntary Resignation,Travel_Frequently,504,Research & Development,10,3,Medical,1,14064,137519,3,Male,76,3,2,Manufacturing Director,4,Divorced,7379,17433,2,Y,No,11,3,3,80,1,12,3,2,6,3,1,4,Adzuna,1,2
37,Voluntary Resignation,Travel_Frequently,504,Research & Development,10,3,Medical,1,14066,137521,3,Male,76,3,2,Manufacturing Director,4,Divorced,7379,17433,1,Y,No,11,4,3,80,1,12,3,2,6,3,1,4,Adzuna,1,2
37,Voluntary Resignation,Travel_Frequently,504,Research & Development,10,3,Medical,1,14067,137522,3,Male,76,3,2,Manufacturing Director,4,Divorced,7379,17433,2,Y,No,11,3,3,80,1,12,3,2,6,3,1,4,Adzuna,1,2
37,Voluntary Resignation,Travel_Frequently,504,Research & Development,10,3,Medical,1,14068,137523,3,Male,76,3,2,Manufacturing Director,4,Divorced,7379,17433,1,Y,No,11,3,3,80,1,12,3,2,6,3,1,4,Adzuna,1,2
37,Voluntary Resignation,Travel_Rarely,1141,Research & Development,11,2,Medical,1,16454,139909,4,Male,82,4,1,Research Scientist,3,Married,2127,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,Indeed,1,1
37,Voluntary Resignation,Travel_Rarely,1141,Research & Development,11,2,Medical,1,16456,139911,4,Male,82,4,1,Research Scientist,3,Married,2127,5561,3,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,Indeed,1,1
37,Voluntary Resignation,Travel_Rarely,1141,Research & Development,11,2,Medical,1,16457,139912,4,Male,82,4,1,Research Scientist,3,Married,2127,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,Indeed,1,1
37,Voluntary Resignation,Travel_Rarely,1141,Research & Development,11,2,Medical,1,16458,139913,4,Male,82,4,1,Research Scientist,3,Married,2127,5561,3,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,Indeed,1,1
37,Voluntary Resignation,Travel_Rarely,1141,Research & Development,11,2,Medical,1,16462,139917,4,Male,82,4,1,Research Scientist,3,Married,2127,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,Indeed,1,1
37,Voluntary Resignation,Travel_Rarely,1141,Research & Development,11,2,Medical,1,16464,139919,4,Male,82,4,1,Research Scientist,3,Married,2127,5561,3,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,Indeed,1,1
37,Voluntary Resignation,Travel_Rarely,1141,Research & Development,11,2,Medical,1,16465,139920,4,Male,82,4,1,Research Scientist,3,Married,2127,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,Indeed,1,1
37,Voluntary Resignation,Travel_Rarely,1141,Research & Development,11,2,Medical,1,16466,139921,4,Male,82,4,1,Research Scientist,3,Married,2127,5561,3,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,Indeed,1,1
37,Voluntary Resignation,Travel_Rarely,370,Research & Development,10,4,Medical,1,19207,142662,4,Male,89,2,1,Laboratory Technician,3,Single,3989,20586,1,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,370,Research & Development,10,4,Medical,1,19209,142664,4,Male,89,2,1,Laboratory Technician,3,Single,3989,20586,1,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,370,Research & Development,10,4,Medical,1,19212,142667,4,Male,89,2,1,Laboratory Technician,3,Single,3989,20586,1,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,370,Research & Development,10,4,Medical,1,19213,142668,4,Male,89,2,1,Laboratory Technician,3,Single,3989,20586,1,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,370,Research & Development,10,4,Medical,1,19215,142670,4,Male,89,2,1,Laboratory Technician,3,Single,3989,20586,1,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2,Seek,1,1
