Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,Resigned,TravelFrequency,MaritalStatusNum,OvertimeFlag,DepartmentCode,EducationFieldCode,GenderCode,JobRoleCode,Over18Code,EmployeeSourceCode,UniqueCount,durCode,Duration At Company
37,Current employee,Travel_Rarely,589,Sales,9,2,Marketing,1,12325,135780,3,Male,71,3,2,Sales Executive,1,Married,8396,22217,1,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor,0,1,1,0,0,2,0,7,1,2,1,6-10,3
37,Current employee,Travel_Rarely,589,Sales,9,2,Medical,1,12326,135781,3,Male,71,3,2,Sales Executive,1,Married,8396,22217,6,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor,0,1,1,0,0,3,0,7,1,2,1,6-10,3
37,Current employee,Travel_Rarely,589,Sales,9,2,Marketing,1,12328,135783,3,Male,71,3,2,Sales Executive,1,Married,8396,22217,1,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor,0,1,1,0,0,2,0,7,1,2,1,6-10,3
37,Current employee,Travel_Rarely,589,Sales,9,2,Medical,1,12329,135784,3,Male,71,3,2,Sales Executive,1,Married,8396,22217,6,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor,0,1,1,0,0,3,0,7,1,2,1,6-10,3
37,Current employee,Travel_Rarely,309,Sales,10,4,Life Sciences,1,12751,136206,4,Female,88,2,2,Sales Executive,4,Divorced,6694,24223,2,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0,LinkedIn,0,1,2,1,0,0,1,7,1,5,1,0-2,0
37,Current employee,Travel_Rarely,309,Sales,10,4,Medical,1,12753,136208,4,Female,88,2,2,Sales Executive,4,Divorced,6694,24223,6,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0,LinkedIn,0,1,2,1,0,3,1,7,1,5,1,0-2,0
37,Current employee,Travel_Rarely,309,Sales,10,4,Life Sciences,1,12757,136212,4,Female,88,2,2,Sales Executive,4,Divorced,6694,24223,2,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0,LinkedIn,0,1,2,1,0,0,1,7,1,5,1,0-2,0
37,Current employee,Travel_Rarely,309,Sales,10,4,Medical,1,12758,136213,4,Female,88,2,2,Sales Executive,4,Divorced,6694,24223,6,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0,LinkedIn,0,1,2,1,0,3,1,7,1,5,1,0-2,0
37,Current employee,Travel_Rarely,309,Sales,10,4,Life Sciences,1,12759,136214,4,Female,88,2,2,Sales Executive,4,Divorced,6694,24223,2,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0,LinkedIn,0,1,2,1,0,0,1,7,1,5,1,0-2,0
37,Current employee,Travel_Rarely,309,Sales,10,4,Medical,1,12761,136216,4,Female,88,2,2,Sales Executive,4,Divorced,6694,24223,6,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0,LinkedIn,0,1,2,1,0,3,1,7,1,5,1,0-2,0
37,Current employee,Travel_Rarely,309,Sales,10,4,Life Sciences,1,12765,136220,4,Female,88,2,2,Sales Executive,4,Divorced,6694,24223,2,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0,LinkedIn,0,1,2,1,0,0,1,7,1,5,1,0-2,0
37,Current employee,Travel_Rarely,309,Sales,10,4,Medical,1,12766,136221,4,Female,88,2,2,Sales Executive,4,Divorced,6694,24223,6,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0,LinkedIn,0,1,2,1,0,3,1,7,1,5,1,0-2,0
37,Current employee,Travel_Rarely,397,Research & Development,7,4,Medical,1,13040,136495,3,Male,73,3,4,Healthcare Representative,4,Divorced,12169,13547,7,Y,No,11,3,4,80,3,21,4,3,18,7,11,5,Company Website,0,1,2,0,2,3,0,0,1,1,1,11-20,4
37,Current employee,Travel_Rarely,397,Research & Development,7,4,Marketing,1,13042,136497,3,Male,73,3,4,Healthcare Representative,4,Divorced,12169,13547,0,Y,No,11,3,4,80,3,21,4,3,18,7,11,5,Company Website,0,1,2,0,2,2,0,0,1,1,1,11-20,4
37,Current employee,Travel_Rarely,397,Research & Development,7,4,Medical,1,13043,136498,3,Male,73,3,4,Healthcare Representative,4,Divorced,12169,13547,7,Y,No,11,3,4,80,3,21,4,3,18,7,11,5,Company Website,0,1,2,0,2,3,0,0,1,1,1,11-20,4
37,Current employee,Travel_Rarely,397,Research & Development,7,4,Marketing,1,13044,136499,3,Male,73,3,4,Healthcare Representative,4,Divorced,12169,13547,0,Y,No,11,3,4,80,3,21,4,3,18,7,11,5,Company Website,0,1,2,0,2,2,0,0,1,1,1,11-20,4
37,Current employee,Travel_Rarely,397,Research & Development,7,4,Medical,1,13048,136503,3,Male,73,3,4,Healthcare Representative,4,Divorced,12169,13547,7,Y,No,11,3,4,80,3,21,4,3,18,7,11,5,Company Website,0,1,2,0,2,3,0,0,1,1,1,11-20,4
37,Current employee,Travel_Rarely,397,Research & Development,7,4,Marketing,1,13050,136505,3,Male,73,3,4,Healthcare Representative,4,Divorced,12169,13547,0,Y,No,11,3,4,80,3,21,4,3,18,7,11,5,Company Website,0,1,2,0,2,2,0,0,1,1,1,11-20,4
37,Current employee,Travel_Rarely,397,Research & Development,7,4,Medical,1,13051,136506,3,Male,73,3,4,Healthcare Representative,4,Divorced,12169,13547,7,Y,No,11,3,4,80,3,21,4,3,18,7,11,5,Company Website,0,1,2,0,2,3,0,0,1,1,1,11-20,4
37,Current employee,Travel_Rarely,397,Research & Development,7,4,Marketing,1,13052,136507,3,Male,73,3,4,Healthcare Representative,4,Divorced,12169,13547,0,Y,No,11,3,4,80,3,21,4,3,18,7,11,5,Company Website,0,1,2,0,2,2,0,0,1,1,1,11-20,4
37,Current employee,Travel_Rarely,367,Research & Development,25,2,Medical,1,13341,136796,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,17171,7,Y,No,13,3,3,80,2,9,2,3,6,2,1,3,Recruit.net,0,1,2,0,2,3,1,0,1,6,1,6-10,2
37,Current employee,Travel_Rarely,367,Research & Development,25,2,Technical Degree,1,13344,136799,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,17171,0,Y,No,13,3,3,80,2,9,2,3,6,2,1,3,Recruit.net,0,1,2,0,2,4,1,0,1,6,1,6-10,2
37,Current employee,Travel_Rarely,367,Research & Development,25,2,Medical,1,13347,136802,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,17171,7,Y,No,13,3,3,80,2,9,2,3,6,2,1,3,Recruit.net,0,1,2,0,2,3,1,0,1,6,1,6-10,2
37,Current employee,Travel_Rarely,367,Research & Development,25,2,Technical Degree,1,13348,136803,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,17171,0,Y,No,13,3,3,80,2,9,2,3,6,2,1,3,Recruit.net,0,1,2,0,2,4,1,0,1,6,1,6-10,2
37,Current employee,Travel_Rarely,367,Research & Development,25,2,Medical,1,13349,136804,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,17171,7,Y,No,13,3,3,80,2,9,2,3,6,2,1,3,Recruit.net,0,1,2,0,2,3,1,0,1,6,1,6-10,2
37,Current employee,Travel_Rarely,367,Research & Development,25,2,Technical Degree,1,13352,136807,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,17171,0,Y,No,13,3,3,80,2,9,2,3,6,2,1,3,Recruit.net,0,1,2,0,2,4,1,0,1,6,1,6-10,2
37,Current employee,Travel_Rarely,367,Research & Development,25,2,Medical,1,13355,136810,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,17171,7,Y,No,13,3,3,80,2,9,2,3,6,2,1,3,Recruit.net,0,1,2,0,2,3,1,0,1,6,1,6-10,2
37,Current employee,Travel_Rarely,367,Research & Development,25,2,Technical Degree,1,13356,136811,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,17171,0,Y,No,13,3,3,80,2,9,2,3,6,2,1,3,Recruit.net,0,1,2,0,2,4,1,0,1,6,1,6-10,2
37,Current employee,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,13705,137160,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,Y,No,13,4,2,80,1,14,2,2,14,8,3,11,Seek,0,1,1,0,2,0,1,4,1,8,1,11-20,4
37,Current employee,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,13707,137162,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11,Seek,0,1,1,0,2,0,1,4,1,8,1,11-20,4
37,Current employee,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,13711,137166,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11,Seek,0,1,1,0,2,0,1,4,1,8,1,11-20,4
37,Current employee,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,13712,137167,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11,Seek,0,1,1,0,2,0,1,4,1,8,1,11-20,4
37,Current employee,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,13713,137168,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,Y,No,13,4,2,80,1,14,2,2,14,8,3,11,Seek,0,1,1,0,2,0,1,4,1,8,1,11-20,4
37,Current employee,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,13715,137170,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11,Seek,0,1,1,0,2,0,1,4,1,8,1,11-20,4
37,Current employee,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,13719,137174,4,Female,74,2,2,Healthcare Representative,4,Divorced,5731,17171,0,Y,No,13,3,2,80,1,14,2,2,14,8,3,11,Seek,0,1,2,0,2,0,1,0,1,8,1,11-20,4
37,Current employee,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,13720,137175,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11,Seek,0,1,1,0,2,0,1,4,1,8,1,11-20,4
37,Current employee,Travel_Rarely,1017,Research & Development,1,2,Medical,1,14040,137495,3,Male,76,4,1,Sales Representative,4,Single,2678,5050,1,Y,No,17,3,4,80,0,2,2,3,2,1,2,2,Recruit.net,0,1,0,0,2,3,0,8,1,6,1,0-2,0
37,Current employee,Travel_Rarely,1017,Research & Development,1,2,Life Sciences,1,14041,137496,3,Male,76,4,1,Sales Representative,4,Single,2678,5050,8,Y,No,17,3,4,80,0,2,2,3,2,1,2,2,Recruit.net,0,1,0,0,2,0,0,8,1,6,1,0-2,0
37,Current employee,Travel_Rarely,1017,Research & Development,1,2,Medical,1,14045,137500,3,Male,76,4,1,Sales Representative,4,Single,2678,5050,1,Y,No,17,3,4,80,0,2,2,3,2,1,2,2,Recruit.net,0,1,0,0,2,3,0,8,1,6,1,0-2,0
37,Current employee,Travel_Rarely,1017,Research & Development,1,2,Life Sciences,1,14046,137501,3,Male,76,4,1,Sales Representative,4,Single,2678,5050,8,Y,No,17,3,4,80,0,2,2,3,2,1,2,2,Recruit.net,0,1,0,0,2,0,0,8,1,6,1,0-2,0
37,Current employee,Travel_Rarely,1017,Research & Development,1,2,Medical,1,14048,137503,3,Male,76,4,1,Sales Representative,4,Single,2678,5050,1,Y,No,17,3,4,80,0,2,2,3,2,1,2,2,Recruit.net,0,1,0,0,2,3,0,8,1,6,1,0-2,0
37,Current employee,Travel_Rarely,1017,Research & Development,1,2,Life Sciences,1,14049,137504,3,Male,76,4,1,Sales Representative,4,Single,2678,5050,8,Y,No,17,3,4,80,0,2,2,3,2,1,2,2,Recruit.net,0,1,0,0,2,0,0,8,1,6,1,0-2,0
37,Current employee,Travel_Rarely,1017,Research & Development,1,2,Medical,1,14053,137508,3,Male,76,4,1,Sales Representative,4,Single,2678,5050,1,Y,No,17,3,4,80,0,2,2,3,2,1,2,2,Recruit.net,0,1,0,0,2,3,0,8,1,6,1,0-2,0
37,Current employee,Travel_Rarely,1017,Research & Development,1,2,Life Sciences,1,14054,137509,3,Male,68,3,2,Healthcare Representative,4,Married,6586,4821,0,Y,Yes,17,3,4,80,0,2,2,3,2,1,2,2,Recruit.net,0,1,1,1,2,0,0,0,1,6,1,0-2,0
37,Current employee,Travel_Rarely,228,Sales,6,4,Medical,1,14198,137653,3,Male,76,3,1,Research Scientist,2,Married,3579,9369,0,Y,Yes,21,3,1,80,1,12,2,3,11,9,5,7,LinkedIn,0,1,1,1,0,3,0,6,1,5,1,11-20,4
37,Current employee,Travel_Rarely,228,Sales,6,4,Marketing,1,14200,137655,3,Male,76,3,1,Research Scientist,2,Married,3579,9369,3,Y,Yes,21,3,1,80,1,12,2,3,11,9,5,7,LinkedIn,0,1,1,1,0,2,0,6,1,5,1,11-20,4
37,Current employee,Travel_Rarely,228,Sales,6,4,Medical,1,14203,137658,3,Male,76,3,1,Research Scientist,2,Married,3579,9369,0,Y,Yes,21,4,1,80,1,12,2,3,11,9,5,7,LinkedIn,0,1,1,1,0,3,0,6,1,5,1,11-20,4
37,Current employee,Travel_Rarely,228,Sales,6,4,Marketing,1,14204,137659,3,Male,76,3,1,Research Scientist,2,Married,3579,9369,3,Y,Yes,21,4,1,80,1,12,2,3,11,9,5,7,LinkedIn,0,1,1,1,0,2,0,6,1,5,1,11-20,4
37,Current employee,Travel_Rarely,228,Sales,6,4,Medical,1,14206,137661,3,Male,76,3,1,Research Scientist,2,Married,3579,9369,0,Y,Yes,21,3,1,80,1,12,2,3,11,9,5,7,LinkedIn,0,1,1,1,0,3,0,6,1,5,1,11-20,4
37,Current employee,Travel_Rarely,228,Sales,6,4,Marketing,1,14208,137663,3,Male,76,3,1,Research Scientist,2,Married,3579,9369,3,Y,Yes,21,3,1,80,1,12,2,3,11,9,5,7,LinkedIn,0,1,1,1,0,2,0,6,1,5,1,11-20,4
37,Current employee,Travel_Rarely,228,Sales,6,4,Medical,1,14211,137666,3,Male,76,3,1,Research Scientist,2,Married,3579,9369,0,Y,Yes,21,4,1,80,1,12,2,3,11,9,5,7,LinkedIn,0,1,1,1,0,3,0,6,1,5,1,11-20,4
37,Current employee,Travel_Rarely,228,Sales,6,4,Marketing,1,14212,137667,3,Male,76,3,1,Research Scientist,2,Married,3579,9369,3,Y,Yes,21,4,1,80,1,12,2,3,11,9,5,7,LinkedIn,0,1,1,1,0,2,0,6,1,5,1,11-20,4
37,Current employee,Non-Travel,728,Research & Development,1,4,Medical,1,14230,137685,3,Female,77,2,3,Sales Executive,4,Married,10377,13755,4,Y,Yes,11,4,2,80,1,16,6,2,13,2,4,12,Seek,0,0,1,1,2,3,1,7,1,8,1,11-20,4
37,Current employee,Non-Travel,728,Research & Development,1,4,Life Sciences,1,14231,137686,3,Female,77,2,3,Sales Executive,4,Married,10377,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12,Seek,0,0,1,1,2,0,1,7,1,8,1,11-20,4
37,Current employee,Non-Travel,728,Research & Development,1,4,Medical,1,14235,137690,3,Female,77,2,3,Sales Executive,4,Married,10377,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12,Seek,0,0,1,1,2,3,1,7,1,8,1,11-20,4
37,Current employee,Non-Travel,728,Research & Development,1,4,Life Sciences,1,14236,137691,3,Female,77,2,3,Sales Executive,4,Married,10377,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12,Seek,0,0,1,1,2,0,1,7,1,8,1,11-20,4
37,Current employee,Non-Travel,728,Research & Development,1,4,Medical,1,14238,137693,3,Female,77,2,3,Sales Executive,4,Married,10377,13755,4,Y,Yes,11,4,2,80,1,16,6,2,13,2,4,12,Seek,0,0,1,1,2,3,1,7,1,8,1,11-20,4
37,Current employee,Non-Travel,728,Research & Development,1,4,Life Sciences,1,14239,137694,3,Female,77,2,3,Sales Executive,4,Married,10377,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12,Seek,0,0,1,1,2,0,1,7,1,8,1,11-20,4
37,Current employee,Non-Travel,728,Research & Development,1,4,Medical,1,14243,137698,3,Female,77,2,3,Sales Executive,4,Married,10377,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12,Seek,0,0,1,1,2,3,1,7,1,8,1,11-20,4
37,Current employee,Non-Travel,728,Research & Development,1,4,Life Sciences,1,14244,137699,3,Female,77,2,3,Sales Executive,4,Married,10377,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12,Seek,0,0,1,1,2,0,1,7,1,8,1,11-20,4
37,Current employee,Travel_Frequently,889,Research & Development,9,3,Medical,1,14305,137760,3,Female,77,3,1,Research Scientist,4,Divorced,3760,5598,1,Y,No,15,4,1,80,3,3,5,3,3,2,1,2,Jora,0,2,2,0,2,3,1,6,1,4,1,3-5,1
37,Current employee,Travel_Frequently,889,Research & Development,9,3,Medical,1,14307,137762,3,Female,77,3,1,Research Scientist,4,Divorced,3760,5598,3,Y,No,15,3,1,80,3,3,5,3,3,2,1,2,Jora,0,2,2,0,2,3,1,6,1,4,1,3-5,1
37,Current employee,Travel_Frequently,889,Research & Development,9,3,Medical,1,14310,137765,3,Female,77,3,1,Research Scientist,4,Divorced,3760,5598,3,Y,No,15,3,1,80,3,3,5,3,3,2,1,2,Jora,0,2,2,0,2,3,1,6,1,4,1,3-5,1
37,Current employee,Travel_Frequently,889,Research & Development,9,3,Medical,1,14312,137767,3,Female,77,3,1,Research Scientist,4,Divorced,3760,5598,1,Y,No,15,4,1,80,3,3,5,3,3,2,1,2,Jora,0,2,2,0,2,3,1,6,1,4,1,3-5,1
37,Current employee,Travel_Frequently,889,Research & Development,9,3,Medical,1,14314,137769,3,Female,77,3,1,Research Scientist,4,Divorced,3760,5598,3,Y,No,15,3,1,80,3,3,5,3,3,2,1,2,Jora,0,2,2,0,2,3,1,6,1,4,1,3-5,1
37,Current employee,Travel_Frequently,889,Research & Development,9,3,Medical,1,14317,137772,3,Female,77,3,1,Research Scientist,4,Divorced,3760,5598,1,Y,No,15,3,1,80,3,3,5,3,3,2,1,2,Jora,0,2,2,0,2,3,1,6,1,4,1,3-5,1
37,Current employee,Travel_Frequently,889,Research & Development,9,3,Medical,1,14318,137773,3,Female,77,3,1,Research Scientist,4,Divorced,3760,5598,3,Y,No,15,3,1,80,3,3,5,3,3,2,1,2,Jora,0,2,2,0,2,3,1,6,1,4,1,3-5,1
37,Current employee,Travel_Rarely,1192,Research & Development,5,2,Medical,1,14511,137966,3,Female,77,4,1,Research Scientist,3,Married,2585,21643,0,Y,No,17,3,4,80,0,2,5,2,1,0,0,0,GlassDoor,0,1,1,0,2,3,1,6,1,2,1,0-2,0
37,Current employee,Travel_Rarely,1192,Research & Development,5,2,Life Sciences,1,14512,137967,3,Female,77,4,1,Research Scientist,3,Married,2585,21643,3,Y,No,17,3,4,80,0,2,5,2,1,0,0,0,GlassDoor,0,1,1,0,2,0,1,6,1,2,1,0-2,0
37,Current employee,Travel_Rarely,1192,Research & Development,5,2,Medical,1,14516,137971,3,Female,77,4,1,Research Scientist,3,Married,2585,21643,0,Y,No,17,3,4,80,0,2,5,2,1,0,0,0,GlassDoor,0,1,1,0,2,3,1,6,1,2,1,0-2,0
37,Current employee,Travel_Rarely,1192,Research & Development,5,2,Life Sciences,1,14517,137972,3,Female,77,4,1,Research Scientist,3,Married,2585,21643,3,Y,No,17,3,4,80,0,2,5,2,1,0,0,0,GlassDoor,0,1,1,0,2,0,1,6,1,2,1,0-2,0
37,Current employee,Travel_Rarely,1192,Research & Development,5,2,Medical,1,14519,137974,3,Female,77,4,1,Research Scientist,3,Married,2585,21643,0,Y,No,17,3,4,80,0,2,5,2,1,0,0,0,GlassDoor,0,1,1,0,2,3,1,6,1,2,1,0-2,0
37,Current employee,Travel_Rarely,1192,Research & Development,5,2,Life Sciences,1,14520,137975,3,Female,77,4,1,Research Scientist,3,Married,2585,21643,3,Y,No,17,3,4,80,0,2,5,2,1,0,0,0,GlassDoor,0,1,1,0,2,0,1,6,1,2,1,0-2,0
37,Current employee,Travel_Rarely,1192,Research & Development,5,2,Medical,1,14524,137979,3,Female,77,4,1,Research Scientist,3,Married,2585,21643,0,Y,No,17,3,4,80,0,2,5,2,1,0,0,0,GlassDoor,0,1,1,0,2,3,1,6,1,2,1,0-2,0
37,Current employee,Travel_Rarely,1192,Research & Development,5,2,Life Sciences,1,14525,137980,3,Female,77,4,1,Research Scientist,3,Married,2585,21643,3,Y,No,17,3,4,80,0,2,5,2,1,0,0,0,GlassDoor,0,1,1,0,2,0,1,6,1,2,1,0-2,0
37,Current employee,Travel_Rarely,1319,Research & Development,6,3,Medical,1,14606,138061,3,Male,77,3,1,Research Scientist,4,Single,2875,9973,1,Y,Yes,20,3,2,80,0,8,2,2,8,5,2,2,Adzuna,0,1,0,1,2,3,0,6,1,0,1,6-10,3
37,Current employee,Travel_Rarely,1319,Research & Development,6,3,Marketing,1,14608,138063,3,Male,77,3,1,Research Scientist,4,Single,2875,9973,3,Y,Yes,20,3,2,80,0,8,2,2,8,5,2,2,Adzuna,0,1,0,1,2,2,0,6,1,0,1,6-10,3
37,Current employee,Travel_Rarely,1319,Research & Development,6,3,Medical,1,14611,138066,3,Male,77,3,1,Research Scientist,4,Single,2875,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2,Adzuna,0,1,0,1,2,3,0,6,1,0,1,6-10,3
37,Current employee,Travel_Rarely,1319,Research & Development,6,3,Marketing,1,14612,138067,3,Male,77,3,1,Research Scientist,4,Single,2875,9973,3,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2,Adzuna,0,1,0,1,2,2,0,6,1,0,1,6-10,3
37,Current employee,Travel_Rarely,1319,Research & Development,6,3,Medical,1,14614,138069,3,Male,77,3,1,Research Scientist,4,Single,2875,9973,1,Y,Yes,20,3,2,80,0,8,2,2,8,5,2,2,Adzuna,0,1,0,1,2,3,0,6,1,0,1,6-10,3
37,Current employee,Travel_Rarely,1319,Research & Development,6,3,Marketing,1,14616,138071,3,Male,77,3,1,Research Scientist,4,Single,2875,9973,3,Y,Yes,20,3,2,80,0,8,2,2,8,5,2,2,Adzuna,0,1,0,1,2,2,0,6,1,0,1,6-10,3
37,Current employee,Travel_Rarely,1319,Research & Development,6,3,Medical,1,14619,138074,3,Male,77,3,1,Research Scientist,4,Single,2875,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2,Adzuna,0,1,0,1,2,3,0,6,1,0,1,6-10,3
37,Current employee,Travel_Rarely,1319,Research & Development,6,3,Marketing,1,14620,138075,3,Male,77,3,1,Research Scientist,4,Single,2875,9973,3,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2,Adzuna,0,1,0,1,2,2,0,6,1,0,1,6-10,3
37,Current employee,Travel_Rarely,921,Research & Development,10,3,Medical,1,14690,138145,3,Female,78,3,2,Sales Executive,1,Single,4538,6039,0,Y,Yes,12,4,4,80,0,4,3,3,3,2,0,2,GlassDoor,0,1,0,1,2,3,1,7,1,2,1,3-5,1
37,Current employee,Travel_Rarely,921,Research & Development,10,3,Medical,1,14692,138147,3,Female,78,3,2,Sales Executive,1,Single,4538,6039,6,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2,GlassDoor,0,1,0,1,2,3,1,7,1,2,1,3-5,1
37,Current employee,Travel_Rarely,921,Research & Development,10,3,Medical,1,14695,138150,3,Female,78,3,2,Sales Executive,1,Single,4538,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2,GlassDoor,0,1,0,1,2,3,1,7,1,2,1,3-5,1
37,Current employee,Travel_Rarely,921,Research & Development,10,3,Medical,1,14696,138151,3,Female,78,3,2,Sales Executive,1,Single,4538,6039,6,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2,GlassDoor,0,1,0,1,2,3,1,7,1,2,1,3-5,1
37,Current employee,Travel_Rarely,921,Research & Development,10,3,Medical,1,14698,138153,3,Female,78,3,2,Sales Executive,1,Single,4538,6039,0,Y,Yes,12,4,4,80,0,4,3,3,3,2,0,2,GlassDoor,0,1,0,1,2,3,1,7,1,2,1,3-5,1
37,Current employee,Travel_Rarely,921,Research & Development,10,3,Medical,1,14700,138155,3,Female,78,3,2,Sales Executive,1,Single,4538,6039,6,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2,GlassDoor,0,1,0,1,2,3,1,7,1,2,1,3-5,1
37,Current employee,Travel_Rarely,921,Research & Development,10,3,Medical,1,14703,138158,3,Female,78,3,2,Sales Executive,1,Single,4538,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2,GlassDoor,0,1,0,1,2,3,1,7,1,2,1,3-5,1
37,Current employee,Travel_Rarely,921,Research & Development,10,3,Medical,1,14704,138159,3,Female,78,3,2,Sales Executive,1,Single,4538,6039,6,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2,GlassDoor,0,1,0,1,2,3,1,7,1,2,1,3-5,1
37,Current employee,Non-Travel,1063,Research & Development,25,5,Medical,1,14833,138288,3,Female,78,2,3,Sales Executive,4,Single,10231,20364,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17,Company Website,0,0,0,0,2,3,1,7,1,1,1,21-40,4
37,Current employee,Non-Travel,1063,Research & Development,25,5,Technical Degree,1,14835,138290,3,Female,78,2,3,Sales Executive,4,Single,10231,20364,7,Y,No,14,3,4,80,0,23,3,4,21,7,15,17,Company Website,0,0,0,0,2,4,1,7,1,1,1,21-40,4
37,Current employee,Non-Travel,1063,Research & Development,25,5,Medical,1,14836,138291,3,Female,78,2,3,Sales Executive,4,Single,10231,20364,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17,Company Website,0,0,0,0,2,3,1,7,1,1,1,21-40,4
37,Current employee,Non-Travel,1063,Research & Development,25,5,Technical Degree,1,14837,138292,3,Female,78,2,3,Sales Executive,4,Single,10231,20364,7,Y,No,14,3,4,80,0,23,3,4,21,7,15,17,Company Website,0,0,0,0,2,4,1,7,1,1,1,21-40,4
37,Current employee,Non-Travel,1063,Research & Development,25,5,Medical,1,14841,138296,3,Female,78,2,3,Sales Executive,4,Single,10231,20364,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17,Company Website,0,0,0,0,2,3,1,7,1,1,1,21-40,4
37,Current employee,Non-Travel,1063,Research & Development,25,5,Technical Degree,1,14843,138298,3,Female,78,2,3,Sales Executive,4,Single,10231,20364,7,Y,No,14,3,4,80,0,23,3,4,21,7,15,17,Company Website,0,0,0,0,2,4,1,7,1,1,1,21-40,4
37,Current employee,Non-Travel,1063,Research & Development,25,5,Medical,1,14844,138299,3,Female,78,2,3,Sales Executive,4,Single,10231,20364,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17,Company Website,0,0,0,0,2,3,1,7,1,1,1,21-40,4
37,Current employee,Non-Travel,1063,Research & Development,25,5,Technical Degree,1,14845,138300,3,Female,90,3,3,Healthcare Representative,1,Married,8321,25949,0,Y,Yes,13,3,4,80,0,23,3,4,21,7,15,17,Company Website,0,0,1,1,2,4,1,0,1,1,1,21-40,4
